6,shuffle_s,1,1304155000,-1,call
6,scan_s,1,1304178000,-1,call
6,shuffle_r,0,1317264000,10000,return
6,shuffle_r,0,1317304000,-1,call
6,scan_r,0,1317335000,-1,call
6,scan_s,1,1330521000,10000,return
6,scan_r,0,1338792000,10000,return
6,shuffle_r,0,1418219000,10000,return
6,shuffle_r,0,1418252000,-1,call
6,scan_r,0,1418275000,-1,call
6,shuffle_s,1,1428396000,10000,return
6,shuffle_s,1,1428429000,-1,call
6,scan_s,1,1428660000,-1,call
6,scan_r,0,1479733000,10000,return
6,scan_s,1,1496505000,10000,return
6,gather_s,2,1640444000,-1,call
6,gather_s,2,1640515000,5258,return
6,shuffle_r,0,1657550000,10000,return
6,shuffle_r,0,1657586000,-1,call
6,scan_r,0,1657612000,-1,call
6,gather_s,2,1658867000,-1,call
6,gather_s,2,1658936000,5254,return
6,scan_r,0,1670972000,10000,return
6,shuffle_s,1,1679186000,10000,return
6,shuffle_s,1,1679221000,-1,call
6,scan_s,1,1679246000,-1,call
6,shuffle_r,0,1687596000,10000,return
6,shuffle_r,0,1687634000,-1,call
6,scan_r,0,1687663000,-1,call
6,scan_s,1,1695327000,10000,return
6,gather_s,2,1698422000,-1,call
6,gather_s,2,1698495000,5262,return
6,scan_r,0,1701365000,10000,return
6,shuffle_s,1,1747582000,10000,return
6,shuffle_s,1,1747616000,-1,call
6,scan_s,1,1747640000,-1,call
6,gather_s,2,1760215000,-1,call
6,gather_s,2,1760285000,4568,return
6,scan_s,1,1761330000,10000,return
6,shuffle_r,0,1762755000,10000,return
6,shuffle_r,0,1762793000,-1,call
6,scan_r,0,1762822000,-1,call
6,scan_r,0,1792919000,10000,return
6,shuffle_s,1,1810790000,10000,return
6,shuffle_s,1,1810821000,-1,call
6,scan_s,1,1810844000,-1,call
6,shuffle_r,0,1812736000,10000,return
6,shuffle_r,0,1812772000,-1,call
6,scan_r,0,1812795000,-1,call
6,scan_r,0,1820493000,4611,return
6,shuffle_r,0,1824633000,4611,return
6,shuffle_r,0,1824667000,-1,call
6,scan_r,0,1824689000,-1,call
6,scan_r,0,1824712000,-1,return
6,shuffle_r,0,1827610000,-1,return
6,gather_s,2,1849774000,-1,call
6,gather_s,2,1849853000,4564,return
6,scan_s,1,1850751000,10000,return
6,gather_s,2,1859083000,-1,call
6,gather_s,2,1859149000,4190,return
6,gather_s,2,1860875000,-1,call
6,gather_s,2,1860934000,4666,return
6,shuffle_s,1,1862686000,10000,return
6,shuffle_s,1,1862724000,-1,call
6,scan_s,1,1862753000,-1,call
6,gather_s,2,1863092000,-1,call
6,gather_s,2,1863150000,4188,return
6,gather_s,2,1864370000,-1,call
6,gather_s,2,1864417000,5141,return
6,gather_s,2,1870284000,-1,call
6,gather_s,2,1870817000,4696,return
6,scan_s,1,1872829000,10000,return
6,gather_s,2,1872301000,-1,call
6,gather_s,2,1872364000,5663,return
6,gather_s,2,1875518000,-1,call
6,gather_s,2,1875582000,5152,return
6,shuffle_s,1,1884693000,10000,return
6,shuffle_s,1,1884726000,-1,call
6,scan_s,1,1884749000,-1,call
6,gather_s,2,1884206000,-1,call
6,gather_s,2,1884262000,5632,return
6,gather_s,2,1887753000,-1,call
6,gather_s,2,1887892000,5283,return
6,scan_s,1,1889573000,4611,return
6,gather_s,2,1893422000,-1,call
6,gather_s,2,1893500000,2207,return
6,shuffle_s,1,1894485000,4611,return
6,shuffle_s,1,1894517000,-1,call
6,scan_s,1,1894561000,-1,call
6,scan_s,1,1894593000,-1,return
6,shuffle_s,1,1895039000,-1,return
6,gather_s,2,1898737000,-1,call
6,gather_s,2,1898865000,-1,return
6,join,2,1898903000,-1,return
6,insert,2,1898929000,-1,return
6,insert,2,1898959000,-1,call
6,join,2,1898982000,-1,call
6,gather_s,2,1899005000,-1,call
6,gather_s,2,1899028000,-1,return
6,join,2,1899062000,-1,return
6,insert,2,1899085000,-1,return
6,insert,2,1948051000,-1,call
6,join,2,1948088000,-1,call
6,gather_s,2,1948140000,-1,call
6,gather_s,2,1948210000,5276,return
6,gather_s,2,1950032000,-1,call
6,gather_s,2,1950075000,-1,return
6,join,2,1950127000,-1,return
6,insert,2,1950152000,-1,return
6,insert,2,1972053000,-1,call
6,join,2,1972092000,-1,call
6,gather_s,2,1972119000,-1,call
6,gather_s,2,1972176000,2190,return
6,gather_s,2,1972980000,-1,call
6,gather_s,2,1973055000,-1,return
6,gather_s,2,1973087000,-1,eos
6,gather_r,2,1973123000,-1,call
6,gather_r,2,1973172000,4981,return
6,gather_r,2,1980662000,-1,call
6,gather_r,2,1980743000,5032,return
6,gather_r,2,2008233000,-1,call
6,gather_r,2,2008321000,5054,return
6,gather_r,2,2038414000,-1,call
6,gather_r,2,2038491000,5038,return
6,gather_r,2,2075008000,-1,call
6,gather_r,2,2075083000,5109,return
6,gather_r,2,2093601000,-1,call
6,gather_r,2,2093679000,5007,return
6,gather_r,2,2097413000,-1,call
6,gather_r,2,2097488000,5010,return
6,gather_r,2,2100939000,-1,call
6,gather_r,2,2101007000,5101,return
6,gather_r,2,2112563000,-1,call
6,gather_r,2,2112644000,4994,return
6,gather_r,2,2114444000,-1,call
6,gather_r,2,2114517000,5023,return
6,gather_r,2,2116009000,-1,call
6,gather_r,2,2116078000,5006,return
6,gather_r,2,2117591000,-1,call
6,gather_r,2,2117664000,4923,return
6,gather_r,2,2126002000,-1,call
6,gather_r,2,2126081000,5046,return
6,gather_r,2,2130029000,-1,call
6,gather_r,2,2130101000,5061,return
6,gather_r,2,2131723000,-1,call
6,gather_r,2,2131781000,4895,return
6,gather_r,2,2133213000,-1,call
6,gather_r,2,2133263000,4980,return
6,gather_r,2,2134970000,-1,call
6,gather_r,2,2135035000,4931,return
6,gather_r,2,2136542000,-1,call
6,gather_r,2,2136603000,2257,return
6,gather_r,2,2137453000,-1,call
6,gather_r,2,2137534000,4993,return
6,gather_r,2,2138981000,-1,call
6,gather_r,2,2139031000,2270,return
6,gather_r,2,2139703000,-1,call
6,gather_r,2,2139751000,-1,return
6,gather_r,2,2139773000,-1,eos
6,join,2,2152699000,1,return
6,insert,2,2191935000,1,return
6,insert,2,2191980000,-1,call
6,join,2,2192007000,-1,call
6,join,2,2192041000,-1,return
6,join,2,2192062000,-1,eos
6,insert,2,2201504000,-1,return
